timestamp,arbitration_id,extended,remote,error,dlc,data
1730125283.350273,0x166,0,0,0,4,0DIAJw==
1730125283.3513749,0x158,0,0,0,8,AAAAAAAAACg=
1730125283.3513885,0x161,0,0,0,8,AAAFUAEIACs=
1730125283.3513958,0x191,0,0,0,7,AQCQoUEAEg==
1730125283.3514032,0x133,0,0,0,5,AAAAALY=
1730125283.3514104,0x136,0,0,0,8,AAIAAAAAADk=
1730125283.3524828,0x13a,0,0,0,8,AAAAAAAAADc=
1730125283.3524976,0x13f,0,0,0,8,AAAABQAAAD0=
1730125283.3525047,0x164,0,0,0,8,AADAGqgAABM=
1730125283.3525116,0x17c,0,0,0,8,AAAAABAAADA=
1730125283.3525176,0x18e,0,0,0,3,AAB6
1730125283.3535898,0x294,0,0,0,8,BAsAAs9aACw=
1730125283.3536038,0x21e,0,0,0,7,A+g3RSIGLw==
1730125283.3536098,0x309,0,0,0,8,AAAAAAAAALE=
1730125283.3536146,0x428,0,0,0,7,AQQAAFIcPg==
1730125283.3546832,0x405,0,0,0,8,AAAEAAAAADg=
1730125283.3546996,0x183,0,0,0,8,AAAADAAAEDw=
1730125283.3547063,0x143,0,0,0,4,a2sA/w==
1730125283.3579197,0x95,0,0,0,8,gAAH9AAAACY=
1730125283.3600545,0x166,0,0,0,4,0DIANg==
1730125283.3600683,0x39,0,0,0,2,ACo=
1730125283.360786,0x244,0,0,0,5,AAAAAe8=
1730125283.3611403,0x158,0,0,0,8,AAAAAAAAADc=
1730125283.361156,0x161,0,0,0,8,AAAFUAEIADo=
1730125283.3611631,0x191,0,0,0,7,AQCQoUEAIQ==
1730125283.3611698,0x133,0,0,0,5,AAAAAIk=
1730125283.3622382,0x136,0,0,0,8,AAIAAAAAAAw=
1730125283.3622503,0x13a,0,0,0,8,AAAAAAAAAAo=
1730125283.362256,0x13f,0,0,0,8,AAAABQAAAAA=
1730125283.3622622,0x164,0,0,0,8,AADAGqgAACI=
1730125283.3633442,0x17c,0,0,0,8,AAAAABAAAAM=
1730125283.3633535,0x18e,0,0,0,3,AABN
1730125283.3633602,0x1cf,0,0,0,6,gAUAAAAP
1730125283.3633745,0x1dc,0,0,0,4,AgAADA==
1730125283.3644571,0x183,0,0,0,8,AAAAEAAAEAo=
1730125283.3655393,0x143,0,0,0,4,a2sAwg==
1730125283.3676825,0x95,0,0,0,8,gAAH9AAAADU=
1730125283.3676941,0x1a4,0,0,0,8,AAAACAAAAC8=
1730125283.3677003,0x1aa,0,0,0,8,f/8AAAAAZyA=
1730125283.367707,0x1b0,0,0,0,7,AA8AAAABZg==
1730125283.3687868,0x1d0,0,0,0,8,AAAAAAAAAAo=
1730125283.3698559,0x166,0,0,0,4,0DIACQ==
1730125283.3710132,0x158,0,0,0,8,AAAAAAAAAAo=
1730125283.3710124,0x244,0,0,0,5,AAAAAdU=
1730125283.3710322,0x161,0,0,0,8,AAAFUAEIAA0=
1730125283.3710403,0x191,0,0,0,7,AQCQoUEAMA==
1730125283.372127,0x133,0,0,0,5,AAAAAJg=
1730125283.372134,0x136,0,0,0,8,AAIAAAAAABs=
1730125283.3721385,0x13a,0,0,0,8,AAAAAAAAABk=
1730125283.372143,0x13f,0,0,0,8,AAAABQAAAB8=
1730125283.372147,0x164,0,0,0,8,AADAGqkAADA=
1730125283.3732226,0x17c,0,0,0,8,AAAAABAAABI=
1730125283.3732307,0x18e,0,0,0,3,AABc
1730125283.374308,0x39,0,0,0,2,ADk=
1730125283.3743167,0x183,0,0,0,8,AAAADAAAEB4=
1730125283.3753967,0x143,0,0,0,4,a2sA0Q==
1730125283.3775353,0x95,0,0,0,8,gAAH9AAAAAg=
1730125283.37971,0x166,0,0,0,4,0DIAGA==
1730125283.3807948,0x158,0,0,0,8,AAAAAAAAABk=
1730125283.3808029,0x161,0,0,0,8,AAAFUAEIABw=
1730125283.3818796,0x191,0,0,0,7,AQCQoUEAAw==
1730125283.3818867,0x133,0,0,0,5,AAAAAKc=
1730125283.3818903,0x136,0,0,0,8,AAIAAAAAACo=
1730125283.3818944,0x13a,0,0,0,8,AAAAAAAAACg=
1730125283.3818977,0x13f,0,0,0,8,AAAABQAAAC4=
1730125283.3829598,0x164,0,0,0,8,AADAGqgAAAQ=
1730125283.3829653,0x17c,0,0,0,8,AAAAABAAACE=
1730125283.382969,0x18e,0,0,0,3,AABr
1730125283.3829732,0x1cf,0,0,0,6,gAUAAAAe
1730125283.3829768,0x1dc,0,0,0,4,AgAAGw==
1730125283.3840375,0x183,0,0,0,8,AAAAEAAAECg=
1730125283.3851037,0x143,0,0,0,4,a2sA4A==
1730125283.3862975,0x244,0,0,0,5,AAAAATU=
1730125283.3872244,0x95,0,0,0,8,gAAH9AAAABc=
1730125283.3872318,0x1a4,0,0,0,8,AAAACAAAAD4=
1730125283.388318,0x1aa,0,0,0,8,f/8AAAAAaD4=
1730125283.388325,0x1b0,0,0,0,7,AA8AAAABdQ==
1730125283.3883288,0x1d0,0,0,0,8,AAAAAAAAAAo=
1730125283.3894122,0x39,0,0,0,2,AAw=
1730125283.389416,0x166,0,0,0,4,0DIAJw==
1730125283.390491,0x158,0,0,0,8,AAAAAAAAACg=
1730125283.3915594,0x161,0,0,0,8,AAAFUAEIACs=
1730125283.3915622,0x191,0,0,0,7,AQCQoUEAEg==
1730125283.391564,0x133,0,0,0,5,AAAAALY=
1730125283.3915656,0x136,0,0,0,8,AAIAAAAAADk=
1730125283.3926198,0x13a,0,0,0,8,AAAAAAAAADc=
1730125283.392623,0x13f,0,0,0,8,AAAABQAAAD0=
1730125283.3926244,0x164,0,0,0,8,AADAGqgAABM=
1730125283.392626,0x17c,0,0,0,8,AAAAABAAADA=
1730125283.3926275,0x18e,0,0,0,3,AAB6
1730125283.3937097,0x294,0,0,0,8,BAsAAs9aADs=
1730125283.3937314,0x21e,0,0,0,7,A+g3RSIGPg==
1730125283.3948085,0x183,0,0,0,8,AAAAEwAAEDQ=
1730125283.3948278,0x143,0,0,0,4,a2sA/w==
1730125283.3969703,0x95,0,0,0,8,gAAH+AAAACI=
1730125283.4001584,0x166,0,0,0,4,0DIANg==
1730125283.401235,0x158,0,0,0,8,AAAAAAAAADc=
1730125283.4012392,0x161,0,0,0,8,AAAFUAEIADo=
1730125283.401241,0x191,0,0,0,7,AQCQoUEAIQ==
1730125283.4012425,0x133,0,0,0,5,AAAAAIk=
1730125283.4015753,0x244,0,0,0,5,AAAAAXs=
1730125283.4023187,0x136,0,0,0,8,AAIAAAAAAAw=
1730125283.4023268,0x13a,0,0,0,8,AAAAAAAAAAo=
1730125283.4023287,0x13f,0,0,0,8,AAAABQAAAAA=
1730125283.4023304,0x164,0,0,0,8,AADAGqgAACI=
1730125283.4023318,0x17c,0,0,0,8,AAAAABAAAAM=
1730125283.4034164,0x18e,0,0,0,3,AABN
1730125283.4034293,0x1cf,0,0,0,6,gAUAAAAt
1730125283.4034307,0x1dc,0,0,0,4,AgAAKg==
1730125283.4034321,0x305,0,0,0,2,gDU=
1730125283.404487,0x183,0,0,0,8,AAAADgAAEA0=
1730125283.4055636,0x143,0,0,0,4,a2sAwg==
1730125283.40557,0x333,0,0,0,7,AAAAAAAAPA==
1730125283.4076943,0x95,0,0,0,8,gAAH+AAAADE=
1730125283.407698,0x1a4,0,0,0,8,AAAACAAAAAE=
1730125283.4077127,0x1aa,0,0,0,8,f/8AAAAAaAE=
1730125283.4077275,0x1b0,0,0,0,7,AA8AAAABSA==
1730125283.4088078,0x1d0,0,0,0,8,AAAAAAAAAAo=
1730125283.4098966,0x39,0,0,0,2,ABs=
1730125283.4099169,0x166,0,0,0,4,0DIACQ==
1730125283.4110801,0x158,0,0,0,8,AAAAAAAAAAo=
1730125283.4110856,0x161,0,0,0,8,AAAFUAEIAA0=
1730125283.411087,0x191,0,0,0,7,AQCQoUEAMA==
1730125283.4122558,0x133,0,0,0,5,AAAAAJg=
1730125283.4122605,0x136,0,0,0,8,AAIAAAAAABs=
1730125283.412262,0x13a,0,0,0,8,AAAAAAAAABk=
1730125283.4122632,0x13f,0,0,0,8,AAAABQAAAB8=
1730125283.4122643,0x164,0,0,0,8,AADAGqgAADE=
1730125283.4134185,0x17c,0,0,0,8,AAAAABAAABI=
1730125283.413426,0x18e,0,0,0,3,AABc
1730125283.4145892,0x183,0,0,0,8,AAAACgAAEBA=
1730125283.4146063,0x143,0,0,0,4,a2sA0Q==
1730125283.4167778,0x95,0,0,0,8,gAAH+AAAAAQ=
1730125283.4170332,0x244,0,0,0,5,AAAAAVI=
1730125283.4200597,0x166,0,0,0,4,0DIAGA==
1730125283.4212415,0x158,0,0,0,8,AAAAAAAAABk=
1730125283.4212575,0x161,0,0,0,8,AAAFUAEIABw=
1730125283.4212625,0x191,0,0,0,7,AQCQoUEAAw==
1730125283.4212668,0x133,0,0,0,5,AAAAAKc=
1730125283.4224217,0x136,0,0,0,8,AAIAAAAAACo=
1730125283.4224381,0x13a,0,0,0,8,AAAAAAAAACg=
1730125283.422443,0x13f,0,0,0,8,AAAABQAAAC4=
1730125283.422447,0x164,0,0,0,8,AADAGqgAAAQ=
1730125283.4224508,0x39,0,0,0,2,ACo=
1730125283.4235308,0x17c,0,0,0,8,AAAAABAAACE=
1730125283.4235394,0x18e,0,0,0,3,AABr
1730125283.423544,0x1cf,0,0,0,6,gAUAAAA8
1730125283.423548,0x1dc,0,0,0,4,AgAAOQ==
1730125283.423552,0x320,0,0,0,3,AAAw
1730125283.423556,0x324,0,0,0,8,dGUAAAAADjg=
1730125283.4246306,0x37c,0,0,0,8,/QD9AAl/ADg=
1730125283.4246361,0x183,0,0,0,8,AAAABwAAECI=
1730125283.4246404,0x143,0,0,0,4,a2sA4A==
1730125283.4269547,0x95,0,0,0,8,gAAH+AAAABM=
1730125283.4281592,0x1a4,0,0,0,8,AAAACAAAABA=
1730125283.428174,0x1aa,0,0,0,8,f/8AAAAAaBA=
1730125283.428179,0x1b0,0,0,0,7,AA8AAAABVw==
1730125283.4281833,0x1d0,0,0,0,8,AAAAAAAAAAo=
1730125283.4292595,0x166,0,0,0,4,0DIAJw==
1730125283.4314215,0x158,0,0,0,8,AAAAAAAAACg=
1730125283.4314294,0x161,0,0,0,8,AAAFUAEIACs=
1730125283.4314344,0x191,0,0,0,7,AQCQoUEAEg==
1730125283.4314387,0x133,0,0,0,5,AAAAALY=
1730125283.4314425,0x136,0,0,0,8,AAIAAAAAADk=
1730125283.4324286,0x244,0,0,0,5,AAAAAVk=
1730125283.4325202,0x13a,0,0,0,8,AAAAAAAAADc=
1730125283.4325268,0x13f,0,0,0,8,AAAABQAAAD0=
1730125283.4325309,0x164,0,0,0,8,AADAGqgAABM=
1730125283.432535,0x17c,0,0,0,8,AAAAABAAADA=
1730125283.432539,0x18e,0,0,0,3,AAB6
1730125283.433623,0x294,0,0,0,8,BAsAAs9aAA4=
1730125283.4336321,0x21e,0,0,0,7,A+g3RSIGAQ==
1730125283.4347172,0x183,0,0,0,8,AAAABQAAEDM=
1730125283.434724,0x143,0,0,0,4,a2sA/w==
1730125283.4368532,0x39,0,0,0,2,ADk=
1730125283.436858,0x95,0,0,0,8,gAAH+AAAACI=
1730125283.4400444,0x166,0,0,0,4,0DIANg==
1730125283.4411206,0x158,0,0,0,8,AAAAAAAAADc=
1730125283.4411237,0x161,0,0,0,8,AAAFUAEIADo=
1730125283.4411254,0x191,0,0,0,7,AQCQoUEAIQ==
1730125283.4423065,0x164,0,0,0,8,AADAGqgAACI=
1730125283.4423146,0x133,0,0,0,5,AAAAAIk=
1730125283.4423165,0x136,0,0,0,8,AAIAAAAAAAw=
1730125283.4423182,0x13a,0,0,0,8,AAAAAAAAAAo=
1730125283.4423199,0x13f,0,0,0,8,AAAABQAAAAA=
1730125283.4423213,0x17c,0,0,0,8,AAAAABAAAAM=
1730125283.443406,0x18e,0,0,0,3,AABN
1730125283.4434147,0x1cf,0,0,0,6,gAUAAAAP
1730125283.443416,0x1dc,0,0,0,4,AgAADA==
1730125283.4444926,0x183,0,0,0,8,AAAACwAAEAA=
1730125283.4444993,0x143,0,0,0,4,a2sAwg==
1730125283.4467187,0x95,0,0,0,8,gAAH+AAAADE=
1730125283.4478018,0x1a4,0,0,0,8,AAAACAAAAC8=
1730125283.447803,0x244,0,0,0,5,AAAAAUY=
1730125283.4478064,0x1aa,0,0,0,8,f/8AAAAAZyA=
1730125283.4478083,0x1b0,0,0,0,7,AA8AAAABZg==
